states,year,quarter,brand,user_counts,percentage,district,registered_user_counts,trans_type,trans_counts,amount
gujarat,2019,4,,,,vadodara,,,2908059.0,5087285259.821403
gujarat,2019,4,,,,gandhinagar,,,2081714.0,2917516449.8289943
gujarat,2019,4,,,,bharuch,,,1324720.0,2217755667.570737
gujarat,2019,4,,,,mahesana,,,1166283.0,1805374816.07402
gujarat,2019,4,,,,rajkot,,,1134928.0,2127782298.9078336
gujarat,2019,4,,,,banas kantha,,,1087381.0,1918665318.4910471
gujarat,2019,4,,,,valsad,,,1028011.0,1666399666.233092
gujarat,2020,1,,,,ahmadabad,,,17950876.0,35559467147.63747
gujarat,2020,1,,,,surat,,,6801887.0,13770083573.56845
gujarat,2020,1,,,,vadodara,,,3398524.0,5791008308.342354
gujarat,2020,1,,,,gandhinagar,,,2337267.0,3378567424.980505
gujarat,2020,1,,,,bharuch,,,1525995.0,2487359207.974852
gujarat,2020,1,,,,banas kantha,,,1429235.0,2718891067.533261
gujarat,2020,1,,,,valsad,,,1342508.0,2197272850.228965
gujarat,2020,1,,,,rajkot,,,1339770.0,2664972202.037703
gujarat,2020,1,,,,kachchh,,,1305996.0,2617080218.9794
gujarat,2020,1,,,,mahesana,,,1294012.0,2067093335.30612
gujarat,2020,2,,,,ahmadabad,,,16430916.0,32731896547.150333
gujarat,2020,2,,,,surat,,,5654552.0,9378177062.809792
gujarat,2020,2,,,,vadodara,,,2796615.0,4621695376.570126
gujarat,2020,2,,,,gandhinagar,,,2039285.0,2913004123.580456
gujarat,2020,2,,,,banas kantha,,,1860625.0,3107051803.537752
gujarat,2020,2,,,,bharuch,,,1673375.0,2438983130.5949497
gujarat,2020,2,,,,mahesana,,,1592579.0,2300168470.716814
gujarat,2020,2,,,,valsad,,,1498222.0,2040840946.321048
gujarat,2020,2,,,,kachchh,,,1428844.0,2663558233.321313
gujarat,2020,2,,,,rajkot,,,1360781.0,2344811087.112481
gujarat,2020,3,,,,ahmadabad,,,21769867.0,43364229618.723335
gujarat,2020,3,,,,surat,,,7272097.0,14667802723.390911
gujarat,2020,3,,,,vadodara,,,4247473.0,7377577452.229218
gujarat,2020,3,,,,gandhinagar,,,2828558.0,4509986129.973013
gujarat,2020,3,,,,bharuch,,,2145954.0,3492190237.849252
gujarat,2020,3,,,,banas kantha,,,2102221.0,4347810483.865208
gujarat,2020,3,,,,mahesana,,,1898909.0,3469191791.4686623
gujarat,2020,3,,,,kachchh,,,1762816.0,3715321888.0775943
gujarat,2020,3,,,,valsad,,,1743270.0,2801506603.4157214
gujarat,2020,3,,,,rajkot,,,1490309.0,2995153084.6346493
gujarat,2020,4,,,,ahmadabad,,,25926518.0,50995692377.18628
gujarat,2020,4,,,,surat,,,10950779.0,22483338828.29667
gujarat,2020,4,,,,vadodara,,,6066452.0,10175864216.096031
gujarat,2020,4,,,,gandhinagar,,,3802536.0,6260558379.008725
gujarat,2020,4,,,,bharuch,,,3243841.0,5265465828.675046
gujarat,2020,4,,,,banas kantha,,,2687464.0,5676878891.729177
gujarat,2020,4,,,,valsad,,,2565319.0,4183435576.354278
gujarat,2020,4,,,,mahesana,,,2473227.0,4748375062.213287
gujarat,2020,4,,,,kachchh,,,2405892.0,5163742799.021423
gujarat,2020,4,,,,rajkot,,,1980653.0,4184580562.737085
gujarat,2021,1,,,,ahmadabad,,,36857358.0,68688129153.575096
gujarat,2021,1,,,,surat,,,13429789.0,28261722802.55279
gujarat,2021,1,,,,vadodara,,,7191021.0,11925964623.06315
gujarat,2021,1,,,,gandhinagar,,,4275528.0,7290530767.260056
gujarat,2021,1,,,,bharuch,,,3420929.0,5756013890.90558
gujarat,2021,1,,,,banas kantha,,,2927080.0,6883945517.865921
gujarat,2021,1,,,,valsad,,,2745663.0,4775335083.735587
gujarat,2021,1,,,,kachchh,,,2664604.0,6036765372.934219
gujarat,2021,1,,,,mahesana,,,2587041.0,5454846785.509394
gujarat,2021,1,,,,rajkot,,,2278417.0,5057583315.4133005
gujarat,2021,2,,,,ahmadabad,,,44173046.0,79437951666.15146
gujarat,2021,2,,,,surat,,,15230233.0,30756115155.73914
gujarat,2021,2,,,,vadodara,,,7847805.0,12902554421.6506
gujarat,2021,2,,,,gandhinagar,,,4552010.0,7835004938.194845
gujarat,2021,2,,,,bharuch,,,3937665.0,6464930552.559841
gujarat,2021,2,,,,banas kantha,,,3648428.0,8286069195.93278
gujarat,2021,2,,,,kachchh,,,3268191.0,7040086478.344804
gujarat,2021,2,,,,valsad,,,3236626.0,5434041159.757242
gujarat,2021,2,,,,mahesana,,,3118685.0,6292779692.204143
gujarat,2021,2,,,,rajkot,,,2675842.0,5707346831.237131
gujarat,2021,3,,,,ahmadabad,,,58611265.0,101760598132.0708
gujarat,2021,3,,,,surat,,,21214459.0,40838608900.139725
gujarat,2021,3,,,,vadodara,,,10555446.0,16336422910.89755
gujarat,2021,3,,,,gandhinagar,,,6318239.0,10546315790.96111
gujarat,2021,3,,,,bharuch,,,5280607.0,8322570348.519125
gujarat,2021,3,,,,banas kantha,,,4877149.0,11302732744.85907
gujarat,2021,3,,,,valsad,,,4434194.0,7173200940.388832
gujarat,2021,3,,,,kachchh,,,4378602.0,9001941152.864368
gujarat,2021,3,,,,mahesana,,,4085272.0,8371811502.228019
gujarat,2021,3,,,,rajkot,,,3586356.0,7726777654.637351
gujarat,2021,4,,,,ahmadabad,,,70075885.0,124559345468.3193
gujarat,2021,4,,,,surat,,,26358525.0,51244301661.335625
gujarat,2021,4,,,,vadodara,,,12675332.0,20051547592.84434
gujarat,2021,4,,,,gandhinagar,,,7658806.0,13063535935.91779
gujarat,2021,4,,,,bharuch,,,6671068.0,10647007113.46591
gujarat,2021,4,,,,banas kantha,,,6396725.0,14662295530.137411
gujarat,2021,4,,,,valsad,,,5798487.0,9554286592.77728
gujarat,2021,4,,,,kachchh,,,5470337.0,11281039516.167398
gujarat,2021,4,,,,mahesana,,,5022604.0,10719744656.89111
gujarat,2021,4,,,,rajkot,,,4398724.0,9808446763.924477
gujarat,2022,1,,,,ahmadabad,,,79952986.0,140746136456.2987
gujarat,2022,1,,,,surat,,,31199368.0,60384509134.17688
gujarat,2022,1,,,,vadodara,,,14343830.0,22232541228.69869
gujarat,2022,1,,,,gandhinagar,,,8605006.0,14673670632.36444
gujarat,2022,1,,,,banas kantha,,,7973644.0,18279879154.01122
gujarat,2022,1,,,,bharuch,,,7704075.0,12142511077.777288
gujarat,2022,1,,,,valsad,,,6673719.0,11065186874.369558
gujarat,2022,1,,,,kachchh,,,6493295.0,13234467234.40991
gujarat,2022,1,,,,mahesana,,,5772191.0,12148997855.25247
gujarat,2022,1,,,,rajkot,,,5044420.0,11183107357.24979
gujarat,2022,2,,,,ahmadabad,,,96453555.0,161506106645.94943
gujarat,2022,2,,,,surat,,,37371820.0,68525386888.440254
gujarat,2022,2,,,,vadodara,,,16566055.0,24927078678.27437
gujarat,2022,2,,,,gandhinagar,,,10158506.0,16650584409.35309
gujarat,2022,2,,,,banas kantha,,,9732655.0,20605533611.37827
gujarat,2022,2,,,,bharuch,,,8898927.0,13524403306.8774
gujarat,2022,2,,,,valsad,,,8033358.0,12554813235.049372
gujarat,2022,2,,,,kachchh,,,7934471.0,15334005512.23076
gujarat,2022,2,,,,mahesana,,,6831581.0,13686497405.843649
gujarat,2022,2,,,,rajkot,,,6063252.0,12629937169.82262
gujarat,2022,3,,,,ahmadabad,,,117574996.0,184255244712.72232
gujarat,2022,3,,,,surat,,,46500453.0,78304481289.11215
gujarat,2022,3,,,,vadodara,,,23318716.0,32733106034.5252
gujarat,2022,3,,,,bharuch,,,11270803.0,15949022077.719542
gujarat,2022,3,,,,banas kantha,,,11035119.0,22401495021.82648
gujarat,2022,3,,,,gandhinagar,,,10879868.0,17098915693.48831
gujarat,2022,3,,,,valsad,,,9633288.0,13905599408.86188
gujarat,2022,3,,,,kachchh,,,9375781.0,16533683640.30562
gujarat,2022,3,,,,rajkot,,,8053297.0,15206611341.200825
gujarat,2022,3,,,,mahesana,,,6403784.0,12429803356.66823
gujarat,2022,4,,,,ahmadabad,,,133174553.0,212037117715.3488
gujarat,2022,4,,,,surat,,,52037142.0,85923991746.92256
gujarat,2022,4,,,,vadodara,,,20968443.0,30304178848.496628
gujarat,2022,4,,,,bharuch,,,15879527.0,22486941029.828552
gujarat,2022,4,,,,banas kantha,,,12352158.0,25179922289.86369
gujarat,2022,4,,,,gandhinagar,,,12010565.0,19015449813.73801
gujarat,2022,4,,,,valsad,,,11103340.0,15842261457.571371
gujarat,2022,4,,,,kachchh,,,9617702.0,17113433243.30934
gujarat,2022,4,,,,rajkot,,,9260831.0,17834314868.93695
gujarat,2022,4,,,,mahesana,,,7160396.0,14173625244.24226
haryana,2018,1,,,,gurugram,,,1408070.0,2317083393.8960967
haryana,2018,1,,,,faridabad,,,521939.0,772738359.1903924
haryana,2018,1,,,,hisar,,,240517.0,355732765.7536729
haryana,2018,1,,,,rewari,,,199418.0,280095218.8487885
haryana,2018,1,,,,panipat,,,183960.0,263054774.7449156
haryana,2018,1,,,,sonipat,,,178766.0,279804665.7475828
haryana,2018,1,,,,karnal,,,169313.0,247718779.06675455
haryana,2018,1,,,,sirsa,,,164867.0,164313975.8712107
haryana,2018,1,,,,bhiwani,,,125150.0,190361119.4002706
haryana,2018,1,,,,rohtak,,,121728.0,215207976.23801097
haryana,2018,2,,,,gurugram,,,1893511.0,3604758914.735219
haryana,2018,2,,,,faridabad,,,698865.0,1211325239.46692
haryana,2018,2,,,,hisar,,,320500.0,627894549.2713584
haryana,2018,2,,,,panipat,,,265754.0,440169913.37038255
haryana,2018,2,,,,rewari,,,263194.0,453157049.1288284
haryana,2018,2,,,,sonipat,,,253130.0,475518495.4836759
haryana,2018,2,,,,sirsa,,,234948.0,288080253.195745
haryana,2018,2,,,,karnal,,,224254.0,430353501.6175366
haryana,2018,2,,,,ambala,,,180500.0,352994750.8908926
haryana,2018,2,,,,rohtak,,,179677.0,372787270.2835766
haryana,2018,3,,,,gurugram,,,2877059.0,5115393851.988528
haryana,2018,3,,,,faridabad,,,1058983.0,1722572594.332482
haryana,2018,3,,,,hisar,,,390428.0,961080725.8344724
haryana,2018,3,,,,rewari,,,350599.0,643047741.7898456
haryana,2018,3,,,,panipat,,,331409.0,660571357.2553346
haryana,2018,3,,,,sonipat,,,315829.0,689899150.946893
haryana,2018,3,,,,karnal,,,282956.0,594890203.9680781
haryana,2018,3,,,,rohtak,,,242013.0,568546327.48272
haryana,2018,3,,,,ambala,,,233248.0,522223540.2280037
haryana,2018,3,,,,sirsa,,,222321.0,409263123.8749541
haryana,2018,4,,,,gurugram,,,4651606.0,7834266744.800945
haryana,2018,4,,,,faridabad,,,2271109.0,2832603200.5767293
haryana,2018,4,,,,rewari,,,535609.0,1038332553.897626
haryana,2018,4,,,,hisar,,,511206.0,1476103125.5799582
haryana,2018,4,,,,sonipat,,,428989.0,1037340218.17385
haryana,2018,4,,,,panipat,,,427930.0,960831966.9902786
haryana,2018,4,,,,palwal,,,383775.0,672481291.542182
haryana,2018,4,,,,karnal,,,356327.0,883621789.4906831
haryana,2018,4,,,,jhajjar,,,319972.0,741571573.9301258
haryana,2018,4,,,,ambala,,,313017.0,778868451.264339
haryana,2019,1,,,,gurugram,,,8723777.0,10558099866.88987
haryana,2019,1,,,,faridabad,,,4020631.0,4128377201.436385
haryana,2019,1,,,,rewari,,,992599.0,1395914440.3212428
haryana,2019,1,,,,palwal,,,719323.0,1032542809.360086
haryana,2019,1,,,,hisar,,,703750.0,1656524675.572845
haryana,2019,1,,,,sonipat,,,699422.0,1419939621.332883
haryana,2019,1,,,,panipat,,,685081.0,1414874465.035755
haryana,2019,1,,,,karnal,,,589011.0,1295083691.156188
haryana,2019,1,,,,rohtak,,,575222.0,1345411743.258372
haryana,2019,1,,,,jhajjar,,,548076.0,1042049466.282319
haryana,2019,2,,,,gurugram,,,8386864.0,11575310786.46454
haryana,2019,2,,,,faridabad,,,3523377.0,4505940224.123979
haryana,2019,2,,,,rohtak,,,1096201.0,2813329870.614499
haryana,2019,2,,,,panipat,,,1019615.0,2473242371.019817
haryana,2019,2,,,,rewari,,,889511.0,1639474281.2498112
haryana,2019,2,,,,sonipat,,,888795.0,2100408323.279781
haryana,2019,2,,,,karnal,,,814251.0,2062725761.781968
haryana,2019,2,,,,hisar,,,761001.0,2054472611.4927535
haryana,2019,2,,,,palwal,,,741633.0,1293085677.97656
haryana,2019,2,,,,jhajjar,,,569289.0,1308026488.612537
haryana,2019,3,,,,gurugram,,,11843666.0,15022524504.76374
haryana,2019,3,,,,faridabad,,,4701377.0,5869168552.228926
haryana,2019,3,,,,rewari,,,1206241.0,2010833861.512252
haryana,2019,3,,,,rohtak,,,1158516.0,3225248552.778762
haryana,2019,3,,,,panipat,,,1155825.0,2901827842.890513
haryana,2019,3,,,,sonipat,,,1066029.0,2495689739.736125
haryana,2019,3,,,,palwal,,,1061268.0,1687988450.11718
haryana,2019,3,,,,hisar,,,1055411.0,2558826214.563476
haryana,2019,3,,,,karnal,,,991286.0,2467996778.788671
haryana,2019,3,,,,jhajjar,,,755297.0,1642655006.4215212
haryana,2019,4,,,,gurugram,,,14935865.0,19000424238.11497
haryana,2019,4,,,,faridabad,,,5358174.0,7782346423.807224
haryana,2019,4,,,,rewari,,,1538398.0,2831585559.795183
haryana,2019,4,,,,panipat,,,1437677.0,3870819294.7898273
haryana,2019,4,,,,rohtak,,,1428337.0,4158625641.792381
haryana,2019,4,,,,sonipat,,,1368457.0,3347168252.768132
haryana,2019,4,,,,hisar,,,1309901.0,3351369912.8069725
haryana,2019,4,,,,karnal,,,1280457.0,3322975421.6792207
haryana,2019,4,,,,palwal,,,1273274.0,2370503274.367792
haryana,2019,4,,,,jhajjar,,,965474.0,2147473030.3808527
haryana,2020,1,,,,gurugram,,,16484737.0,21152356889.05249
haryana,2020,1,,,,faridabad,,,5840117.0,8881105700.091959
haryana,2020,1,,,,sonipat,,,2016893.0,5091258326.483329
haryana,2020,1,,,,rohtak,,,1803076.0,5175066327.070365
haryana,2020,1,,,,panipat,,,1781967.0,4661669007.426311
haryana,2020,1,,,,rewari,,,1747564.0,3142595798.451386
haryana,2020,1,,,,palwal,,,1613263.0,3109146806.57809
haryana,2020,1,,,,karnal,,,1579733.0,4003478768.7248425
haryana,2020,1,,,,hisar,,,1533724.0,3820470010.4559903
haryana,2020,1,,,,mewat,,,1241283.0,3154872672.0695763
haryana,2020,2,,,,gurugram,,,11284856.0,14426170120.90345
haryana,2020,2,,,,faridabad,,,5775792.0,8177450074.37961
haryana,2020,2,,,,palwal,,,2090627.0,3788124543.124005
haryana,2020,2,,,,sonipat,,,2067865.0,5016220638.103822
haryana,2020,2,,,,rohtak,,,2050920.0,5946541938.9652815
haryana,2020,2,,,,rewari,,,2022132.0,3582603328.500936
haryana,2020,2,,,,panipat,,,2011582.0,5207544726.945989
haryana,2020,2,,,,hisar,,,1644838.0,4146210408.44509
haryana,2020,2,,,,karnal,,,1629574.0,4045109843.202601
haryana,2020,2,,,,mewat,,,1598705.0,3658746771.705061
haryana,2020,3,,,,gurugram,,,18098421.0,23437360421.86216
haryana,2020,3,,,,faridabad,,,8700173.0,13490214442.58587
haryana,2020,3,,,,rewari,,,3041169.0,5346067429.247877
haryana,2020,3,,,,sonipat,,,2922945.0,7024743099.006163
haryana,2020,3,,,,palwal,,,2672871.0,4869775358.80177
haryana,2020,3,,,,panipat,,,2334545.0,5809998640.786768
haryana,2020,3,,,,hisar,,,2209518.0,5761605477.767697
haryana,2020,3,,,,mewat,,,2107221.0,5099537212.926384
haryana,2020,3,,,,karnal,,,1955755.0,4578348863.2612
haryana,2020,3,,,,rohtak,,,1740356.0,4643691557.73987
haryana,2020,4,,,,gurugram,,,28192581.0,35629614077.0103
haryana,2020,4,,,,faridabad,,,12149079.0,19603646063.14785
haryana,2020,4,,,,rewari,,,4329508.0,8169865745.127572
haryana,2020,4,,,,sonipat,,,3721622.0,9010603701.960869
haryana,2020,4,,,,palwal,,,3692902.0,7333424919.06859
haryana,2020,4,,,,hisar,,,3190398.0,8738948858.681065
haryana,2020,4,,,,panipat,,,3059943.0,7874714735.936348
haryana,2020,4,,,,mewat,,,2948645.0,7484819524.783331
haryana,2020,4,,,,karnal,,,2527301.0,6152410695.701475
haryana,2020,4,,,,jhajjar,,,2429140.0,5544973431.463554
haryana,2021,1,,,,gurugram,,,31719830.0,39350276708.73313
haryana,2021,1,,,,faridabad,,,12970900.0,21241648453.91784
haryana,2021,1,,,,rewari,,,4385531.0,8303713646.79833
haryana,2021,1,,,,sonipat,,,4353956.0,9992974986.499811
haryana,2021,1,,,,palwal,,,3641453.0,7214450169.004797
haryana,2021,1,,,,hisar,,,3294765.0,8859730937.006823
haryana,2021,1,,,,panipat,,,3288095.0,7866864997.406405
haryana,2021,1,,,,mewat,,,3236320.0,8671355565.335659
haryana,2021,1,,,,karnal,,,2822406.0,6379825746.570849
haryana,2021,1,,,,rohtak,,,2708295.0,6792159646.748035
haryana,2021,2,,,,gurugram,,,32311326.0,39938868048.39105
haryana,2021,2,,,,faridabad,,,14467773.0,23831325859.81366
haryana,2021,2,,,,sonipat,,,5818055.0,12924700817.49342
haryana,2021,2,,,,rewari,,,5377720.0,9762169802.614033
haryana,2021,2,,,,panipat,,,4781725.0,10716524259.18295
haryana,2021,2,,,,palwal,,,4765916.0,9533885152.800253
haryana,2021,2,,,,hisar,,,4588374.0,11866795026.6516
haryana,2021,2,,,,mewat,,,4011429.0,9985192715.597248
haryana,2021,2,,,,rohtak,,,3586587.0,8769888644.596024
haryana,2021,2,,,,karnal,,,3501189.0,7822099240.647442
haryana,2021,3,,,,gurugram,,,47680658.0,55914389975.07391
haryana,2021,3,,,,faridabad,,,19367342.0,30608591108.26096
haryana,2021,3,,,,rewari,,,7225396.0,12146892237.73043
haryana,2021,3,,,,sonipat,,,7173052.0,14357121849.97747
haryana,2021,3,,,,panipat,,,6120958.0,12577188571.75668
haryana,2021,3,,,,palwal,,,5875612.0,10372287086.18314
haryana,2021,3,,,,hisar,,,5215891.0,12437366867.17138
haryana,2021,3,,,,mewat,,,5054460.0,11174788500.588173
haryana,2021,3,,,,rohtak,,,4615616.0,10168683402.047
haryana,2021,3,,,,karnal,,,4403307.0,8835919266.381252
haryana,2021,4,,,,gurugram,,,56754843.0,69593103272.65858
haryana,2021,4,,,,faridabad,,,23169872.0,38292223252.23201
haryana,2021,4,,,,sonipat,,,8588386.0,18170993284.93904
haryana,2021,4,,,,rewari,,,8487387.0,15492946892.60811
haryana,2021,4,,,,panipat,,,7419868.0,16276012822.87931
haryana,2021,4,,,,palwal,,,7384842.0,13860018394.65787
haryana,2021,4,,,,mewat,,,6907605.0,14906046920.12625
haryana,2021,4,,,,hisar,,,6193863.0,16081687128.15365
haryana,2021,4,,,,rohtak,,,5544335.0,13098837015.965273
haryana,2021,4,,,,karnal,,,5416815.0,11527031601.801607
haryana,2022,1,,,,gurugram,,,63282822.0,77508209556.89508
haryana,2022,1,,,,faridabad,,,25918817.0,42896865210.61576
haryana,2022,1,,,,sonipat,,,9614092.0,19484490398.321854
haryana,2022,1,,,,rewari,,,9346086.0,16678823765.17647
haryana,2022,1,,,,panipat,,,9264902.0,19020193908.56442
haryana,2022,1,,,,mewat,,,8788025.0,17806136968.70603
haryana,2022,1,,,,palwal,,,8401353.0,15280812571.29576
haryana,2022,1,,,,hisar,,,7216543.0,18068574001.48486
haryana,2022,1,,,,rohtak,,,6268896.0,14421297234.32816
haryana,2022,1,,,,karnal,,,6097787.0,12324299904.9071
haryana,2022,2,,,,gurugram,,,79880852.0,92145454120.45724
haryana,2022,2,,,,faridabad,,,30409719.0,48406473821.004944
haryana,2022,2,,,,sonipat,,,11943138.0,22987659569.92809
haryana,2022,2,,,,rewari,,,11224593.0,19046645607.85733
haryana,2022,2,,,,panipat,,,10820296.0,21066063900.647213
haryana,2022,2,,,,mewat,,,10609222.0,20575618595.50345
haryana,2022,2,,,,palwal,,,9782307.0,17323076797.70682
haryana,2022,2,,,,hisar,,,8798889.0,20864338832.46772
haryana,2022,2,,,,rohtak,,,7714114.0,16685032554.576132
haryana,2022,2,,,,karnal,,,7462000.0,14355989091.56626
haryana,2022,3,,,,gurugram,,,87103856.0,99360193857.466
haryana,2022,3,,,,faridabad,,,31002825.0,46163415393.39194
haryana,2022,3,,,,sonipat,,,16738938.0,29152136081.76558
haryana,2022,3,,,,hisar,,,15314209.0,30005386061.11854
haryana,2022,3,,,,panipat,,,13837300.0,24633921100.88529
haryana,2022,3,,,,rewari,,,12015067.0,19436985212.741524
haryana,2022,3,,,,palwal,,,11032395.0,17956834811.92096
haryana,2022,3,,,,mewat,,,10832560.0,19134475751.35768
haryana,2022,3,,,,rohtak,,,9939686.0,18965127888.07127
haryana,2022,3,,,,karnal,,,9139842.0,16912349321.59309
haryana,2022,4,,,,gurugram,,,92493335.0,107046551341.7809
haryana,2022,4,,,,faridabad,,,33161524.0,49923713557.162994
haryana,2022,4,,,,sonipat,,,17683407.0,32605509131.38688
haryana,2022,4,,,,hisar,,,16862076.0,34368965296.500374
haryana,2022,4,,,,rohtak,,,14350357.0,27248544247.19378
haryana,2022,4,,,,rewari,,,13324092.0,22585777499.591312
haryana,2022,4,,,,palwal,,,13114018.0,21856737361.77354
haryana,2022,4,,,,panipat,,,12217738.0,23682687583.53793
haryana,2022,4,,,,karnal,,,12214724.0,23383107604.30775
haryana,2022,4,,,,mewat,,,11181774.0,20507941017.88488
himachal-pradesh,2018,1,,,,solan,,,118881.0,146873607.4169529
himachal-pradesh,2018,1,,,,kangra,,,62061.0,83269925.3876329
himachal-pradesh,2018,1,,,,shimla,,,54161.0,84375526.97610706
himachal-pradesh,2018,1,,,,mandi,,,44169.0,50308276.313293405
himachal-pradesh,2018,1,,,,chamba,,,41138.0,69091183.95337541
himachal-pradesh,2018,1,,,,una,,,39070.0,48375221.95801557
himachal-pradesh,2018,1,,,,sirmaur,,,37721.0,43579534.40144637
himachal-pradesh,2018,1,,,,hamirpur,,,32709.0,37506250.25236499
himachal-pradesh,2018,1,,,,kullu,,,23978.0,36599342.90480824
himachal-pradesh,2018,1,,,,bilaspur,,,21880.0,20215586.70712164
himachal-pradesh,2018,2,,,,solan,,,166516.0,254576422.91686356
himachal-pradesh,2018,2,,,,kangra,,,97426.0,172859755.3158103
himachal-pradesh,2018,2,,,,shimla,,,82195.0,162202102.5969314
himachal-pradesh,2018,2,,,,mandi,,,58415.0,85994890.1558109
himachal-pradesh,2018,2,,,,chamba,,,55922.0,125825520.9471192
himachal-pradesh,2018,2,,,,sirmaur,,,53040.0,77059907.62248288
himachal-pradesh,2018,2,,,,una,,,51637.0,81025669.3259282
himachal-pradesh,2018,2,,,,hamirpur,,,41507.0,63207300.3000073
himachal-pradesh,2018,2,,,,kullu,,,39948.0,96624850.44143352
himachal-pradesh,2018,2,,,,bilaspur,,,30705.0,41392933.9580691
himachal-pradesh,2018,3,,,,solan,,,229164.0,373018057.43223625
himachal-pradesh,2018,3,,,,kangra,,,123560.0,243834956.63139293
himachal-pradesh,2018,3,,,,shimla,,,109765.0,261701779.3946317
himachal-pradesh,2018,3,,,,sirmaur,,,78762.0,124334576.9989431
himachal-pradesh,2018,3,,,,mandi,,,74604.0,128941896.3065133
himachal-pradesh,2018,3,,,,una,,,73766.0,150521417.2722559
himachal-pradesh,2018,3,,,,hamirpur,,,58022.0,90529572.1234664
himachal-pradesh,2018,3,,,,chamba,,,44858.0,190977335.4683498
himachal-pradesh,2018,3,,,,kullu,,,40813.0,95127772.88091436
himachal-pradesh,2018,3,,,,bilaspur,,,37993.0,56133326.96672872
himachal-pradesh,2018,4,,,,solan,,,347191.0,577618789.1056865
himachal-pradesh,2018,4,,,,kangra,,,187764.0,414603049.98790735
himachal-pradesh,2018,4,,,,shimla,,,156832.0,396860638.0464437
himachal-pradesh,2018,4,,,,sirmaur,,,122707.0,199344353.77429
himachal-pradesh,2018,4,,,,una,,,110312.0,222928340.6712972
himachal-pradesh,2018,4,,,,mandi,,,109661.0,203827486.0118657
himachal-pradesh,2018,4,,,,hamirpur,,,76300.0,146948802.4068125
himachal-pradesh,2018,4,,,,kullu,,,64285.0,157752014.91735
himachal-pradesh,2018,4,,,,chamba,,,63298.0,160650916.9830967
himachal-pradesh,2018,4,,,,bilaspur,,,51395.0,92955686.23996082
himachal-pradesh,2019,1,,,,solan,,,626201.0,733453989.2236599
himachal-pradesh,2019,1,,,,shimla,,,363648.0,708861957.1918447
himachal-pradesh,2019,1,,,,kangra,,,266655.0,478900506.53311074
himachal-pradesh,2019,1,,,,sirmaur,,,174812.0,238804557.77733693
himachal-pradesh,2019,1,,,,mandi,,,167637.0,287549707.5047521
himachal-pradesh,2019,1,,,,una,,,151550.0,232335414.52680328
himachal-pradesh,2019,1,,,,hamirpur,,,126323.0,189186708.125866
himachal-pradesh,2019,1,,,,chamba,,,104811.0,170503559.1379143
himachal-pradesh,2019,1,,,,kullu,,,92009.0,187262819.029819
himachal-pradesh,2019,1,,,,bilaspur,,,73141.0,109483745.6606721
himachal-pradesh,2019,2,,,,shimla,,,807095.0,1698682743.209046
himachal-pradesh,2019,2,,,,solan,,,481957.0,783011937.8847647
himachal-pradesh,2019,2,,,,kangra,,,295433.0,591536934.9504749
himachal-pradesh,2019,2,,,,mandi,,,245467.0,464902888.77251065
himachal-pradesh,2019,2,,,,hamirpur,,,150149.0,270178390.1615547
himachal-pradesh,2019,2,,,,kullu,,,129068.0,331174039.3782863
himachal-pradesh,2019,2,,,,sirmaur,,,127208.0,220885809.9785687
himachal-pradesh,2019,2,,,,una,,,105685.0,189321647.9190805
himachal-pradesh,2019,2,,,,bilaspur,,,68748.0,128917341.5279548
himachal-pradesh,2019,2,,,,chamba,,,62922.0,128008869.0060637
himachal-pradesh,2019,3,,,,shimla,,,695970.0,1981429213.702668
himachal-pradesh,2019,3,,,,solan,,,563580.0,919355818.0941983
himachal-pradesh,2019,3,,,,kangra,,,373339.0,645470163.0699662
himachal-pradesh,2019,3,,,,mandi,,,262386.0,545822136.934624
himachal-pradesh,2019,3,,,,hamirpur,,,187716.0,301844559.3146769
himachal-pradesh,2019,3,,,,sirmaur,,,154972.0,258531496.7275585
himachal-pradesh,2019,3,,,,kullu,,,146216.0,316994313.5845799
himachal-pradesh,2019,3,,,,una,,,134630.0,227364592.3232284
himachal-pradesh,2019,3,,,,bilaspur,,,88416.0,142694743.740106
himachal-pradesh,2019,3,,,,chamba,,,87489.0,151224161.2850334
himachal-pradesh,2019,4,,,,shimla,,,900252.0,2553513821.214033
himachal-pradesh,2019,4,,,,solan,,,693523.0,1168760137.463309
himachal-pradesh,2019,4,,,,kangra,,,492277.0,877780658.252526
himachal-pradesh,2019,4,,,,mandi,,,332554.0,678830304.0119475
himachal-pradesh,2019,4,,,,hamirpur,,,258323.0,429776009.8441242
himachal-pradesh,2019,4,,,,kullu,,,204518.0,442222672.1025748
himachal-pradesh,2019,4,,,,sirmaur,,,190673.0,324766028.2612977
himachal-pradesh,2019,4,,,,una,,,173510.0,293924768.3295568
himachal-pradesh,2019,4,,,,bilaspur,,,114888.0,204391757.7059823
himachal-pradesh,2019,4,,,,chamba,,,111755.0,196209094.0899575
himachal-pradesh,2020,1,,,,shimla,,,1115491.0,2725598845.039497
himachal-pradesh,2020,1,,,,solan,,,821088.0,1293083622.08358
himachal-pradesh,2020,1,,,,kangra,,,569437.0,836283217.4197669
himachal-pradesh,2020,1,,,,mandi,,,357222.0,582031760.1284182
himachal-pradesh,2020,1,,,,hamirpur,,,247878.0,312050564.786769
himachal-pradesh,2020,1,,,,kullu,,,245803.0,451467537.5665263
