states,year,quarter,brand,user_counts,percentage,district,registered_user_counts
jammu-&-kashmir,2020,1,,,,baramulla,59123.0
jammu-&-kashmir,2020,1,,,,budgam,44636.0
jammu-&-kashmir,2020,1,,,,anantnag,39513.0
jammu-&-kashmir,2020,1,,,,kathua,37300.0
jammu-&-kashmir,2020,1,,,,kupwara,36690.0
jammu-&-kashmir,2020,1,,,,udhampur,35408.0
jammu-&-kashmir,2020,1,,,,samba,31570.0
jammu-&-kashmir,2020,1,,,,pulwama,30796.0
jammu-&-kashmir,2020,2,,,,jammu,220805.0
jammu-&-kashmir,2020,2,,,,srinagar,78458.0
jammu-&-kashmir,2020,2,,,,baramulla,66095.0
jammu-&-kashmir,2020,2,,,,budgam,49962.0
jammu-&-kashmir,2020,2,,,,kathua,44719.0
jammu-&-kashmir,2020,2,,,,anantnag,44423.0
jammu-&-kashmir,2020,2,,,,kupwara,41855.0
jammu-&-kashmir,2020,2,,,,udhampur,41813.0
jammu-&-kashmir,2020,2,,,,samba,37600.0
jammu-&-kashmir,2020,2,,,,pulwama,34565.0
jammu-&-kashmir,2020,3,,,,jammu,248814.0
jammu-&-kashmir,2020,3,,,,srinagar,87182.0
jammu-&-kashmir,2020,3,,,,baramulla,73162.0
jammu-&-kashmir,2020,3,,,,budgam,55153.0
jammu-&-kashmir,2020,3,,,,kathua,50914.0
jammu-&-kashmir,2020,3,,,,anantnag,49443.0
jammu-&-kashmir,2020,3,,,,udhampur,47399.0
jammu-&-kashmir,2020,3,,,,kupwara,47288.0
jammu-&-kashmir,2020,3,,,,samba,42915.0
jammu-&-kashmir,2020,3,,,,pulwama,38434.0
jammu-&-kashmir,2020,4,,,,jammu,282463.0
jammu-&-kashmir,2020,4,,,,srinagar,98923.0
jammu-&-kashmir,2020,4,,,,baramulla,83119.0
jammu-&-kashmir,2020,4,,,,budgam,62364.0
jammu-&-kashmir,2020,4,,,,kathua,57651.0
jammu-&-kashmir,2020,4,,,,anantnag,56211.0
jammu-&-kashmir,2020,4,,,,kupwara,54447.0
jammu-&-kashmir,2020,4,,,,udhampur,53803.0
jammu-&-kashmir,2020,4,,,,samba,48775.0
jammu-&-kashmir,2020,4,,,,rajouri,43240.0
jammu-&-kashmir,2021,1,,,,jammu,307670.0
jammu-&-kashmir,2021,1,,,,srinagar,107147.0
jammu-&-kashmir,2021,1,,,,baramulla,90607.0
jammu-&-kashmir,2021,1,,,,budgam,67920.0
jammu-&-kashmir,2021,1,,,,kathua,62777.0
jammu-&-kashmir,2021,1,,,,anantnag,61151.0
jammu-&-kashmir,2021,1,,,,kupwara,59485.0
jammu-&-kashmir,2021,1,,,,udhampur,58664.0
jammu-&-kashmir,2021,1,,,,samba,53123.0
jammu-&-kashmir,2021,1,,,,rajouri,47092.0
jammu-&-kashmir,2021,2,,,,jammu,329625.0
jammu-&-kashmir,2021,2,,,,srinagar,114498.0
jammu-&-kashmir,2021,2,,,,baramulla,97258.0
jammu-&-kashmir,2021,2,,,,budgam,72750.0
jammu-&-kashmir,2021,2,,,,kathua,67569.0
jammu-&-kashmir,2021,2,,,,anantnag,65592.0
jammu-&-kashmir,2021,2,,,,kupwara,63957.0
jammu-&-kashmir,2021,2,,,,udhampur,63296.0
jammu-&-kashmir,2021,2,,,,samba,57066.0
jammu-&-kashmir,2021,2,,,,rajouri,50772.0
jammu-&-kashmir,2021,3,,,,jammu,354280.0
jammu-&-kashmir,2021,3,,,,srinagar,122752.0
jammu-&-kashmir,2021,3,,,,baramulla,104763.0
jammu-&-kashmir,2021,3,,,,budgam,78298.0
jammu-&-kashmir,2021,3,,,,kathua,73280.0
jammu-&-kashmir,2021,3,,,,anantnag,70633.0
jammu-&-kashmir,2021,3,,,,kupwara,69102.0
jammu-&-kashmir,2021,3,,,,udhampur,68452.0
jammu-&-kashmir,2021,3,,,,samba,61677.0
jammu-&-kashmir,2021,3,,,,rajouri,55013.0
jammu-&-kashmir,2021,4,,,,jammu,378618.0
jammu-&-kashmir,2021,4,,,,srinagar,130968.0
jammu-&-kashmir,2021,4,,,,baramulla,112175.0
jammu-&-kashmir,2021,4,,,,budgam,83726.0
jammu-&-kashmir,2021,4,,,,kathua,78693.0
jammu-&-kashmir,2021,4,,,,anantnag,75622.0
jammu-&-kashmir,2021,4,,,,kupwara,74136.0
jammu-&-kashmir,2021,4,,,,udhampur,73525.0
jammu-&-kashmir,2021,4,,,,samba,66057.0
jammu-&-kashmir,2021,4,,,,rajouri,59304.0
jammu-&-kashmir,2022,1,,,,jammu,401675.0
jammu-&-kashmir,2022,1,,,,srinagar,138727.0
jammu-&-kashmir,2022,1,,,,baramulla,119475.0
jammu-&-kashmir,2022,1,,,,budgam,88994.0
jammu-&-kashmir,2022,1,,,,kathua,83944.0
jammu-&-kashmir,2022,1,,,,anantnag,80434.0
jammu-&-kashmir,2022,1,,,,kupwara,78894.0
jammu-&-kashmir,2022,1,,,,udhampur,78353.0
jammu-&-kashmir,2022,1,,,,samba,70288.0
jammu-&-kashmir,2022,1,,,,rajouri,63232.0
jammu-&-kashmir,2022,2,,,,jammu,423398.0
jammu-&-kashmir,2022,2,,,,srinagar,146169.0
jammu-&-kashmir,2022,2,,,,baramulla,126067.0
jammu-&-kashmir,2022,2,,,,budgam,93893.0
jammu-&-kashmir,2022,2,,,,kathua,88764.0
jammu-&-kashmir,2022,2,,,,anantnag,84898.0
jammu-&-kashmir,2022,2,,,,kupwara,83470.0
jammu-&-kashmir,2022,2,,,,udhampur,82705.0
jammu-&-kashmir,2022,2,,,,samba,74186.0
jammu-&-kashmir,2022,2,,,,rajouri,66893.0
jammu-&-kashmir,2022,3,,,,jammu,445345.0
jammu-&-kashmir,2022,3,,,,srinagar,153729.0
jammu-&-kashmir,2022,3,,,,baramulla,132526.0
jammu-&-kashmir,2022,3,,,,budgam,98698.0
jammu-&-kashmir,2022,3,,,,kathua,93084.0
jammu-&-kashmir,2022,3,,,,anantnag,89184.0
jammu-&-kashmir,2022,3,,,,kupwara,87867.0
jammu-&-kashmir,2022,3,,,,udhampur,86915.0
jammu-&-kashmir,2022,3,,,,samba,78092.0
jammu-&-kashmir,2022,3,,,,rajouri,70231.0
jammu-&-kashmir,2022,4,,,,jammu,465635.0
jammu-&-kashmir,2022,4,,,,srinagar,160924.0
jammu-&-kashmir,2022,4,,,,baramulla,138215.0
jammu-&-kashmir,2022,4,,,,budgam,103056.0
jammu-&-kashmir,2022,4,,,,kathua,96688.0
jammu-&-kashmir,2022,4,,,,anantnag,93107.0
jammu-&-kashmir,2022,4,,,,kupwara,91691.0
jammu-&-kashmir,2022,4,,,,udhampur,90677.0
jammu-&-kashmir,2022,4,,,,samba,81447.0
jammu-&-kashmir,2022,4,,,,rajouri,72921.0
jharkhand,2018,1,,,,ranchi,159444.0
jharkhand,2018,1,,,,dhanbad,130195.0
jharkhand,2018,1,,,,east singhbhum,103016.0
jharkhand,2018,1,,,,bokaro,101673.0
jharkhand,2018,1,,,,hazaribagh,56421.0
jharkhand,2018,1,,,,giridih,45940.0
jharkhand,2018,1,,,,ramgarh,37875.0
jharkhand,2018,1,,,,deoghar,35229.0
jharkhand,2018,1,,,,palamu,31788.0
jharkhand,2018,1,,,,saraikela kharsawan,31177.0
jharkhand,2018,2,,,,ranchi,216019.0
jharkhand,2018,2,,,,dhanbad,181348.0
jharkhand,2018,2,,,,east singhbhum,142493.0
jharkhand,2018,2,,,,bokaro,139675.0
jharkhand,2018,2,,,,hazaribagh,78856.0
jharkhand,2018,2,,,,giridih,63248.0
jharkhand,2018,2,,,,ramgarh,51846.0
jharkhand,2018,2,,,,deoghar,50575.0
jharkhand,2018,2,,,,palamu,45659.0
jharkhand,2018,2,,,,saraikela kharsawan,43186.0
jharkhand,2018,3,,,,ranchi,265341.0
jharkhand,2018,3,,,,dhanbad,219103.0
jharkhand,2018,3,,,,east singhbhum,176668.0
jharkhand,2018,3,,,,bokaro,167183.0
jharkhand,2018,3,,,,hazaribagh,99502.0
jharkhand,2018,3,,,,giridih,80440.0
jharkhand,2018,3,,,,deoghar,63814.0
jharkhand,2018,3,,,,ramgarh,63704.0
jharkhand,2018,3,,,,palamu,59382.0
jharkhand,2018,3,,,,saraikela kharsawan,54706.0
jharkhand,2018,4,,,,ranchi,326599.0
jharkhand,2018,4,,,,dhanbad,268439.0
jharkhand,2018,4,,,,east singhbhum,217406.0
jharkhand,2018,4,,,,bokaro,202242.0
jharkhand,2018,4,,,,hazaribagh,126167.0
jharkhand,2018,4,,,,giridih,103118.0
jharkhand,2018,4,,,,deoghar,80669.0
jharkhand,2018,4,,,,ramgarh,78772.0
jharkhand,2018,4,,,,palamu,77478.0
jharkhand,2018,4,,,,saraikela kharsawan,68611.0
jharkhand,2019,1,,,,ranchi,386608.0
jharkhand,2019,1,,,,dhanbad,313255.0
jharkhand,2019,1,,,,east singhbhum,256344.0
jharkhand,2019,1,,,,bokaro,235969.0
jharkhand,2019,1,,,,hazaribagh,151904.0
jharkhand,2019,1,,,,giridih,123889.0
jharkhand,2019,1,,,,deoghar,97449.0
jharkhand,2019,1,,,,palamu,94917.0
jharkhand,2019,1,,,,ramgarh,93606.0
jharkhand,2019,1,,,,saraikela kharsawan,81052.0
jharkhand,2019,2,,,,ranchi,441616.0
jharkhand,2019,2,,,,dhanbad,350861.0
jharkhand,2019,2,,,,east singhbhum,293761.0
jharkhand,2019,2,,,,bokaro,263361.0
jharkhand,2019,2,,,,hazaribagh,174278.0
jharkhand,2019,2,,,,giridih,140800.0
jharkhand,2019,2,,,,deoghar,115129.0
jharkhand,2019,2,,,,palamu,109508.0
jharkhand,2019,2,,,,ramgarh,106681.0
jharkhand,2019,2,,,,saraikela kharsawan,91579.0
jharkhand,2019,3,,,,ranchi,495155.0
jharkhand,2019,3,,,,dhanbad,388528.0
jharkhand,2019,3,,,,east singhbhum,329319.0
jharkhand,2019,3,,,,bokaro,290252.0
jharkhand,2019,3,,,,hazaribagh,196452.0
jharkhand,2019,3,,,,giridih,155689.0
jharkhand,2019,3,,,,deoghar,132603.0
jharkhand,2019,3,,,,palamu,123609.0
jharkhand,2019,3,,,,ramgarh,119804.0
jharkhand,2019,3,,,,saraikela kharsawan,101247.0
jharkhand,2019,4,,,,ranchi,548293.0
jharkhand,2019,4,,,,dhanbad,436201.0
jharkhand,2019,4,,,,east singhbhum,364379.0
jharkhand,2019,4,,,,bokaro,322689.0
jharkhand,2019,4,,,,hazaribagh,222038.0
jharkhand,2019,4,,,,giridih,175648.0
jharkhand,2019,4,,,,deoghar,155132.0
jharkhand,2019,4,,,,palamu,141817.0
jharkhand,2019,4,,,,ramgarh,134423.0
jharkhand,2019,4,,,,saraikela kharsawan,112827.0
jharkhand,2020,1,,,,ranchi,602664.0
jharkhand,2020,1,,,,dhanbad,479075.0
jharkhand,2020,1,,,,east singhbhum,398663.0
jharkhand,2020,1,,,,bokaro,352220.0
jharkhand,2020,1,,,,hazaribagh,248710.0
jharkhand,2020,1,,,,giridih,195939.0
jharkhand,2020,1,,,,deoghar,179746.0
jharkhand,2020,1,,,,palamu,161215.0
jharkhand,2020,1,,,,ramgarh,149467.0
jharkhand,2020,1,,,,saraikela kharsawan,124479.0
jharkhand,2020,2,,,,ranchi,658759.0
jharkhand,2020,2,,,,dhanbad,519732.0
jharkhand,2020,2,,,,east singhbhum,434360.0
jharkhand,2020,2,,,,bokaro,380895.0
jharkhand,2020,2,,,,hazaribagh,276976.0
jharkhand,2020,2,,,,giridih,220721.0
jharkhand,2020,2,,,,deoghar,210740.0
jharkhand,2020,2,,,,palamu,183579.0
jharkhand,2020,2,,,,ramgarh,165378.0
jharkhand,2020,2,,,,saraikela kharsawan,136923.0
jharkhand,2020,3,,,,ranchi,722352.0
jharkhand,2020,3,,,,dhanbad,564484.0
jharkhand,2020,3,,,,east singhbhum,476881.0
jharkhand,2020,3,,,,bokaro,412560.0
jharkhand,2020,3,,,,hazaribagh,306623.0
jharkhand,2020,3,,,,giridih,242810.0
jharkhand,2020,3,,,,deoghar,238221.0
jharkhand,2020,3,,,,palamu,204809.0
jharkhand,2020,3,,,,ramgarh,182149.0
jharkhand,2020,3,,,,saraikela kharsawan,150480.0
jharkhand,2020,4,,,,ranchi,791146.0
jharkhand,2020,4,,,,dhanbad,614521.0
jharkhand,2020,4,,,,east singhbhum,520692.0
jharkhand,2020,4,,,,bokaro,446968.0
jharkhand,2020,4,,,,hazaribagh,337622.0
jharkhand,2020,4,,,,giridih,266388.0
jharkhand,2020,4,,,,deoghar,261144.0
jharkhand,2020,4,,,,palamu,227735.0
jharkhand,2020,4,,,,ramgarh,199908.0
jharkhand,2020,4,,,,saraikela kharsawan,165120.0
jharkhand,2021,1,,,,ranchi,853943.0
jharkhand,2021,1,,,,dhanbad,661077.0
jharkhand,2021,1,,,,east singhbhum,560083.0
jharkhand,2021,1,,,,bokaro,480036.0
jharkhand,2021,1,,,,hazaribagh,366460.0
jharkhand,2021,1,,,,giridih,288800.0
jharkhand,2021,1,,,,deoghar,281799.0
jharkhand,2021,1,,,,palamu,247954.0
jharkhand,2021,1,,,,ramgarh,216188.0
jharkhand,2021,1,,,,saraikela kharsawan,177952.0
jharkhand,2021,2,,,,ranchi,913972.0
jharkhand,2021,2,,,,dhanbad,707255.0
jharkhand,2021,2,,,,east singhbhum,598988.0
jharkhand,2021,2,,,,bokaro,513303.0
jharkhand,2021,2,,,,hazaribagh,393223.0
jharkhand,2021,2,,,,giridih,311161.0
jharkhand,2021,2,,,,deoghar,302724.0
jharkhand,2021,2,,,,palamu,267081.0
jharkhand,2021,2,,,,ramgarh,231819.0
jharkhand,2021,2,,,,saraikela kharsawan,190784.0
jharkhand,2021,3,,,,ranchi,982147.0
jharkhand,2021,3,,,,dhanbad,759888.0
jharkhand,2021,3,,,,east singhbhum,642805.0
jharkhand,2021,3,,,,bokaro,551517.0
jharkhand,2021,3,,,,hazaribagh,424328.0
jharkhand,2021,3,,,,giridih,337529.0
jharkhand,2021,3,,,,deoghar,327586.0
jharkhand,2021,3,,,,palamu,289617.0
jharkhand,2021,3,,,,ramgarh,250016.0
jharkhand,2021,3,,,,saraikela kharsawan,205625.0
jharkhand,2021,4,,,,ranchi,1050479.0
jharkhand,2021,4,,,,dhanbad,812467.0
jharkhand,2021,4,,,,east singhbhum,686766.0
jharkhand,2021,4,,,,bokaro,589361.0
jharkhand,2021,4,,,,hazaribagh,455411.0
jharkhand,2021,4,,,,giridih,362829.0
jharkhand,2021,4,,,,deoghar,351728.0
jharkhand,2021,4,,,,palamu,311702.0
jharkhand,2021,4,,,,ramgarh,267710.0
jharkhand,2021,4,,,,saraikela kharsawan,220378.0
jharkhand,2022,1,,,,ranchi,1115386.0
jharkhand,2022,1,,,,dhanbad,862955.0
jharkhand,2022,1,,,,east singhbhum,728043.0
jharkhand,2022,1,,,,bokaro,626182.0
jharkhand,2022,1,,,,hazaribagh,485388.0
jharkhand,2022,1,,,,giridih,387949.0
jharkhand,2022,1,,,,deoghar,375345.0
jharkhand,2022,1,,,,palamu,333409.0
jharkhand,2022,1,,,,ramgarh,284993.0
jharkhand,2022,1,,,,saraikela kharsawan,234284.0
jharkhand,2022,2,,,,ranchi,1176707.0
jharkhand,2022,2,,,,dhanbad,910885.0
jharkhand,2022,2,,,,east singhbhum,767451.0
jharkhand,2022,2,,,,bokaro,661123.0
jharkhand,2022,2,,,,hazaribagh,513316.0
jharkhand,2022,2,,,,giridih,411014.0
jharkhand,2022,2,,,,deoghar,397542.0
jharkhand,2022,2,,,,palamu,353653.0
jharkhand,2022,2,,,,ramgarh,301481.0
jharkhand,2022,2,,,,saraikela kharsawan,247346.0
jharkhand,2022,3,,,,ranchi,1240013.0
jharkhand,2022,3,,,,dhanbad,961257.0
jharkhand,2022,3,,,,east singhbhum,808077.0
jharkhand,2022,3,,,,bokaro,697249.0
jharkhand,2022,3,,,,hazaribagh,542145.0
jharkhand,2022,3,,,,giridih,434250.0
jharkhand,2022,3,,,,deoghar,420404.0
jharkhand,2022,3,,,,palamu,374369.0
jharkhand,2022,3,,,,ramgarh,318524.0
jharkhand,2022,3,,,,saraikela kharsawan,260605.0
jharkhand,2022,4,,,,ranchi,1301412.0
jharkhand,2022,4,,,,dhanbad,1009397.0
jharkhand,2022,4,,,,east singhbhum,847360.0
jharkhand,2022,4,,,,bokaro,731714.0
jharkhand,2022,4,,,,hazaribagh,569551.0
jharkhand,2022,4,,,,giridih,454873.0
jharkhand,2022,4,,,,deoghar,441349.0
jharkhand,2022,4,,,,palamu,393187.0
jharkhand,2022,4,,,,ramgarh,334310.0
jharkhand,2022,4,,,,saraikela kharsawan,272780.0
karnataka,2018,1,,,,bengaluru urban,1922368.0
karnataka,2018,1,,,,mysuru,150799.0
karnataka,2018,1,,,,belagavi,140320.0
karnataka,2018,1,,,,dharwad,106877.0
karnataka,2018,1,,,,ballari,103566.0
karnataka,2018,1,,,,bengaluru rural,87955.0
karnataka,2018,1,,,,dakshina kannada,87491.0
karnataka,2018,1,,,,tumakuru,82955.0
karnataka,2018,1,,,,kalaburagi,81933.0
karnataka,2018,1,,,,vijayapura,68814.0
karnataka,2018,2,,,,bengaluru urban,2553312.0
karnataka,2018,2,,,,mysuru,205044.0
karnataka,2018,2,,,,belagavi,194698.0
karnataka,2018,2,,,,dharwad,144884.0
karnataka,2018,2,,,,ballari,140995.0
karnataka,2018,2,,,,bengaluru rural,121048.0
karnataka,2018,2,,,,dakshina kannada,118271.0
karnataka,2018,2,,,,tumakuru,116855.0
karnataka,2018,2,,,,kalaburagi,113205.0
karnataka,2018,2,,,,vijayapura,95448.0
karnataka,2018,3,,,,bengaluru urban,3167597.0
karnataka,2018,3,,,,mysuru,262075.0
karnataka,2018,3,,,,belagavi,252307.0
karnataka,2018,3,,,,dharwad,181324.0
karnataka,2018,3,,,,ballari,177311.0
karnataka,2018,3,,,,bengaluru rural,156268.0
karnataka,2018,3,,,,tumakuru,154217.0
karnataka,2018,3,,,,dakshina kannada,153231.0
karnataka,2018,3,,,,kalaburagi,145495.0
karnataka,2018,3,,,,vijayapura,124561.0
karnataka,2018,4,,,,bengaluru urban,4126734.0
karnataka,2018,4,,,,mysuru,341636.0
karnataka,2018,4,,,,belagavi,328102.0
karnataka,2018,4,,,,dharwad,230679.0
karnataka,2018,4,,,,ballari,226336.0
karnataka,2018,4,,,,bengaluru rural,209778.0
karnataka,2018,4,,,,tumakuru,203805.0
karnataka,2018,4,,,,dakshina kannada,202453.0
karnataka,2018,4,,,,kalaburagi,186668.0
karnataka,2018,4,,,,vijayapura,160346.0
karnataka,2019,1,,,,bengaluru urban,5003207.0
karnataka,2019,1,,,,mysuru,432208.0
karnataka,2019,1,,,,belagavi,412265.0
karnataka,2019,1,,,,dharwad,287568.0
karnataka,2019,1,,,,ballari,281648.0
karnataka,2019,1,,,,bengaluru rural,267147.0
karnataka,2019,1,,,,tumakuru,258398.0
karnataka,2019,1,,,,dakshina kannada,254135.0
karnataka,2019,1,,,,kalaburagi,230020.0
karnataka,2019,1,,,,kolar,201909.0
karnataka,2019,2,,,,bengaluru urban,5694165.0
karnataka,2019,2,,,,mysuru,517839.0
karnataka,2019,2,,,,belagavi,492435.0
karnataka,2019,2,,,,dharwad,342439.0
karnataka,2019,2,,,,ballari,330704.0
karnataka,2019,2,,,,bengaluru rural,314610.0
karnataka,2019,2,,,,tumakuru,312592.0
karnataka,2019,2,,,,dakshina kannada,306684.0
karnataka,2019,2,,,,kalaburagi,267907.0
karnataka,2019,2,,,,kolar,240400.0
karnataka,2019,3,,,,bengaluru urban,6383771.0
karnataka,2019,3,,,,mysuru,601068.0
karnataka,2019,3,,,,belagavi,568340.0
karnataka,2019,3,,,,dharwad,397243.0
karnataka,2019,3,,,,ballari,376264.0
karnataka,2019,3,,,,tumakuru,366543.0
karnataka,2019,3,,,,dakshina kannada,363240.0
karnataka,2019,3,,,,bengaluru rural,361924.0
karnataka,2019,3,,,,kalaburagi,306756.0
karnataka,2019,3,,,,kolar,277877.0
karnataka,2019,4,,,,bengaluru urban,7016836.0
karnataka,2019,4,,,,mysuru,686169.0
karnataka,2019,4,,,,belagavi,656749.0
karnataka,2019,4,,,,dharwad,452178.0
karnataka,2019,4,,,,ballari,429391.0
karnataka,2019,4,,,,tumakuru,428605.0
karnataka,2019,4,,,,dakshina kannada,423031.0
karnataka,2019,4,,,,bengaluru rural,411896.0
karnataka,2019,4,,,,kalaburagi,355228.0
karnataka,2019,4,,,,kolar,321279.0
karnataka,2020,1,,,,bengaluru urban,7564577.0
karnataka,2020,1,,,,mysuru,764697.0
karnataka,2020,1,,,,belagavi,746925.0
karnataka,2020,1,,,,dharwad,502446.0
karnataka,2020,1,,,,tumakuru,488995.0
karnataka,2020,1,,,,dakshina kannada,481992.0
karnataka,2020,1,,,,ballari,481004.0
karnataka,2020,1,,,,bengaluru rural,455608.0
karnataka,2020,1,,,,kalaburagi,402676.0
karnataka,2020,1,,,,kolar,361750.0
karnataka,2020,2,,,,bengaluru urban,8028070.0
karnataka,2020,2,,,,belagavi,849149.0
karnataka,2020,2,,,,mysuru,837003.0
karnataka,2020,2,,,,dharwad,554235.0
karnataka,2020,2,,,,tumakuru,552123.0
karnataka,2020,2,,,,dakshina kannada,543603.0
karnataka,2020,2,,,,ballari,537204.0
karnataka,2020,2,,,,bengaluru rural,496292.0
karnataka,2020,2,,,,kalaburagi,455786.0
karnataka,2020,2,,,,vijayapura,407483.0
karnataka,2020,3,,,,bengaluru urban,8611452.0
karnataka,2020,3,,,,belagavi,951629.0
karnataka,2020,3,,,,mysuru,923296.0
karnataka,2020,3,,,,tumakuru,618091.0
karnataka,2020,3,,,,dakshina kannada,617552.0
karnataka,2020,3,,,,dharwad,608659.0
karnataka,2020,3,,,,ballari,595935.0
karnataka,2020,3,,,,bengaluru rural,543893.0
karnataka,2020,3,,,,kalaburagi,507894.0
karnataka,2020,3,,,,vijayapura,458119.0
karnataka,2020,4,,,,bengaluru urban,9286243.0
karnataka,2020,4,,,,belagavi,1051934.0
karnataka,2020,4,,,,mysuru,1015945.0
karnataka,2020,4,,,,dakshina kannada,690826.0
karnataka,2020,4,,,,tumakuru,682441.0
karnataka,2020,4,,,,dharwad,663973.0
karnataka,2020,4,,,,ballari,654751.0
karnataka,2020,4,,,,bengaluru rural,593872.0
karnataka,2020,4,,,,kalaburagi,559718.0
karnataka,2020,4,,,,vijayapura,504403.0
karnataka,2021,1,,,,bengaluru urban,9955387.0
karnataka,2021,1,,,,belagavi,1132987.0
karnataka,2021,1,,,,mysuru,1094627.0
karnataka,2021,1,,,,dakshina kannada,746964.0
karnataka,2021,1,,,,tumakuru,736609.0
karnataka,2021,1,,,,dharwad,714056.0
karnataka,2021,1,,,,ballari,705364.0
karnataka,2021,1,,,,bengaluru rural,639890.0
karnataka,2021,1,,,,kalaburagi,602937.0
karnataka,2021,1,,,,vijayapura,543181.0
karnataka,2021,2,,,,bengaluru urban,10604609.0
karnataka,2021,2,,,,belagavi,1213293.0
karnataka,2021,2,,,,mysuru,1168608.0
karnataka,2021,2,,,,dakshina kannada,798331.0
karnataka,2021,2,,,,tumakuru,790148.0
karnataka,2021,2,,,,dharwad,763441.0
karnataka,2021,2,,,,ballari,755860.0
karnataka,2021,2,,,,bengaluru rural,684759.0
karnataka,2021,2,,,,kalaburagi,645639.0
karnataka,2021,2,,,,vijayapura,582278.0
karnataka,2021,3,,,,bengaluru urban,11321012.0
karnataka,2021,3,,,,belagavi,1304051.0
karnataka,2021,3,,,,mysuru,1250860.0
karnataka,2021,3,,,,dakshina kannada,855634.0
karnataka,2021,3,,,,tumakuru,850678.0
karnataka,2021,3,,,,dharwad,818797.0
karnataka,2021,3,,,,ballari,814170.0
karnataka,2021,3,,,,bengaluru rural,735551.0
karnataka,2021,3,,,,kalaburagi,694567.0
karnataka,2021,3,,,,vijayapura,627795.0
karnataka,2021,4,,,,bengaluru urban,12038775.0
karnataka,2021,4,,,,belagavi,1393290.0
karnataka,2021,4,,,,mysuru,1332579.0
karnataka,2021,4,,,,dakshina kannada,912133.0
karnataka,2021,4,,,,tumakuru,909976.0
karnataka,2021,4,,,,dharwad,873847.0
karnataka,2021,4,,,,ballari,871581.0
karnataka,2021,4,,,,bengaluru rural,785717.0
karnataka,2021,4,,,,kalaburagi,743146.0
karnataka,2021,4,,,,vijayapura,672340.0
karnataka,2022,1,,,,bengaluru urban,12707664.0
karnataka,2022,1,,,,belagavi,1477767.0
karnataka,2022,1,,,,mysuru,1410095.0
karnataka,2022,1,,,,tumakuru,966743.0
karnataka,2022,1,,,,dakshina kannada,965225.0
karnataka,2022,1,,,,ballari,926458.0
karnataka,2022,1,,,,dharwad,925787.0
karnataka,2022,1,,,,bengaluru rural,833284.0
karnataka,2022,1,,,,kalaburagi,788989.0
karnataka,2022,1,,,,vijayapura,714643.0
karnataka,2022,2,,,,bengaluru urban,13342916.0
karnataka,2022,2,,,,belagavi,1556041.0
karnataka,2022,2,,,,mysuru,1482427.0
karnataka,2022,2,,,,tumakuru,1018947.0
karnataka,2022,2,,,,dakshina kannada,1014820.0
karnataka,2022,2,,,,ballari,977999.0
karnataka,2022,2,,,,dharwad,974500.0
karnataka,2022,2,,,,bengaluru rural,877678.0
karnataka,2022,2,,,,kalaburagi,831684.0
karnataka,2022,2,,,,vijayapura,753598.0
karnataka,2022,3,,,,bengaluru urban,13997602.0
karnataka,2022,3,,,,belagavi,1635855.0
karnataka,2022,3,,,,mysuru,1556384.0
karnataka,2022,3,,,,tumakuru,1070793.0
karnataka,2022,3,,,,dakshina kannada,1065741.0
karnataka,2022,3,,,,ballari,1030428.0
karnataka,2022,3,,,,dharwad,1024771.0
karnataka,2022,3,,,,bengaluru rural,924127.0
karnataka,2022,3,,,,kalaburagi,874282.0
karnataka,2022,3,,,,vijayapura,792750.0
karnataka,2022,4,,,,bengaluru urban,14654455.0
karnataka,2022,4,,,,belagavi,1709145.0
karnataka,2022,4,,,,mysuru,1627802.0
karnataka,2022,4,,,,tumakuru,1118547.0
karnataka,2022,4,,,,dakshina kannada,1112661.0
karnataka,2022,4,,,,ballari,1079558.0
karnataka,2022,4,,,,dharwad,1073312.0
karnataka,2022,4,,,,bengaluru rural,968384.0
karnataka,2022,4,,,,kalaburagi,913258.0
karnataka,2022,4,,,,vijayapura,828346.0
kerala,2018,1,,,,ernakulam,159188.0
kerala,2018,1,,,,malappuram,86063.0
kerala,2018,1,,,,kozhikode,83422.0
kerala,2018,1,,,,thiruvananthapuram,81846.0
kerala,2018,1,,,,thrissur,67247.0
kerala,2018,1,,,,kannur,54093.0
kerala,2018,1,,,,palakkad,51507.0
kerala,2018,1,,,,kottayam,43142.0
kerala,2018,1,,,,kollam,41946.0
kerala,2018,1,,,,alappuzha,39275.0
kerala,2018,2,,,,ernakulam,211942.0
kerala,2018,2,,,,thiruvananthapuram,115732.0
kerala,2018,2,,,,malappuram,110526.0
kerala,2018,2,,,,kozhikode,110167.0
kerala,2018,2,,,,thrissur,91046.0
kerala,2018,2,,,,kannur,72388.0
kerala,2018,2,,,,palakkad,71303.0
kerala,2018,2,,,,kottayam,60088.0
kerala,2018,2,,,,kollam,59777.0
kerala,2018,2,,,,alappuzha,54864.0
kerala,2018,3,,,,ernakulam,263779.0
kerala,2018,3,,,,thiruvananthapuram,147475.0
kerala,2018,3,,,,kozhikode,136469.0
kerala,2018,3,,,,malappuram,134338.0
kerala,2018,3,,,,thrissur,115170.0
kerala,2018,3,,,,kannur,91537.0
kerala,2018,3,,,,palakkad,91071.0
kerala,2018,3,,,,kottayam,77331.0
kerala,2018,3,,,,kollam,77192.0
kerala,2018,3,,,,alappuzha,71052.0
kerala,2018,4,,,,ernakulam,341257.0
kerala,2018,4,,,,thiruvananthapuram,194677.0
